,id,original_zip,match,match_kind,state_code,county_code,tract_code,block_code,Rental Relief Fund: How much rent do you owe due to COVID-19,Rental Relief Fund: How much do you owe on utilities listed?,Rental Relief Fund: Total Monthly Income all sources,Rental Relief Gap,Months of Assistance Awarded,Date of Final Decision,Utility Payments - Amount obtained (),Future Stipend - Amount obtained (),Rental Arrears - Amount obtained (),Moving Costs - Amount obtained (),Total RRF Award
529,163635,2125,Match,Non_Exact,25.0,25.0,80401.0,1000.0,1307.0,0.0,3240,1307,June-21; July-21; August-21; September-21,6/21/2021,0.0,5228.0,0.0,0.0,5228.0
530,163636,2135,Match,Non_Exact,25.0,25.0,50600.0,1003.0,0.0,0.0,1300,0,July-21; August-21; September-21,6/21/2021,0.0,2625.0,0.0,0.0,2625.0
531,163637,2120,Match,Non_Exact,25.0,25.0,81900.0,2005.0,0.0,511.56,0,511.56,July-21; August-21; September-21,7/2/2021,0.0,4500.0,0.0,0.0,4500.0
532,163638,2121,No_Match,0,0.0,0.0,82100.0,1006.0,0.0,639.0,2200,639,0,8/20/2021,0.0,0.0,0.0,2347.0,2347.0
533,163639,2121,Match,Non_Exact,25.0,25.0,80801.0,2005.0,577.0,0.0,4000,577,July-21; August-21; September-21,6/25/2021,0.0,2308.0,0.0,0.0,2308.0
534,163640,2128,Match,Exact,25.0,25.0,51000.0,1010.0,0.0,0.0,2839,0,July-21; August-21; September-21,8/12/2021,0.0,5000.0,4000.0,0.0,9000.0
535,163641,2124,Match,Non_Exact,25.0,25.0,82100.0,2002.0,2369.0,5650.39,2843,8019.39,July-21; August-21; September-21; October-21,7/26/2021,0.0,7107.0,2369.0,0.0,15000.0
536,163642,2129,Match,Non_Exact,25.0,25.0,92000.0,1000.0,1299.74,3075.0,528,4374.74,21-Jul,6/28/2021,1500.0,1299.74,0.0,0.0,2799.74
537,163644,2113,Match,Non_Exact,25.0,25.0,100500.0,4000.0,0.0,550.0,4200,550,0,7/15/2021,0.0,6542.0,0.0,0.0,6542.0
538,163646,2122,Match,Non_Exact,25.0,25.0,81200.0,2000.0,3178.0,0.0,1908.45,3178,0,6/28/2021,0.0,3178.0,0.0,0.0,3178.0
539,163650,2120,Match,Non_Exact,25.0,25.0,81700.0,4003.0,2380.0,3689.02,1126,6069.02,0,7/6/2021,0.0,2380.0,0.0,0.0,2380.0
540,163651,2116,Match,Exact,25.0,25.0,70202.0,1006.0,1775.0,0.0,3264,1775,July-21; August-21; September-21; October-21,6/28/2021,0.0,7100.0,0.0,0.0,10650.0
541,163652,2121,Match,Non_Exact,25.0,25.0,81400.0,4005.0,4972.0,420.97,1256,5392.97,August-21; September-21; October-21,6/28/2021,420.97,8701.0,0.0,0.0,9121.97
542,163653,2119,Match,Non_Exact,25.0,25.0,170302.0,3011.0,4360.0,365.0,2438.1,4725,August-21; September-21; October-21,8/17/2021,0.0,6540.0,4360.0,0.0,10900.0
543,163654,2125,Match,Non_Exact,25.0,25.0,90200.0,1005.0,1700.0,0.0,2076,1700,July-21; August-21; September-21; October-21,0,0.0,6800.0,0.0,0.0,6800.0
544,163657,2210,Match,Non_Exact,25.0,25.0,90700.0,4010.0,2250.0,387.0,396,2637,21-Jul,7/8/2021,0.0,0.0,3000.0,0.0,4924.11
545,163661,2124,Match,Non_Exact,25.0,25.0,40401.0,1013.0,0.0,0.0,1400,0,0,7/15/2021,0.0,3312.0,0.0,0.0,3312.0
546,163663,2124,Match,Exact,25.0,25.0,100400.0,2002.0,1650.0,4252.74,3594.92,5902.74,June-21; July-21,7/15/2021,1500.0,8250.0,0.0,0.0,9750.0
547,163664,2124,Match,Non_Exact,25.0,25.0,50600.0,1003.0,0.0,0.0,1734,0,September-20; October-21,8/5/2021,0.0,1450.0,0.0,0.0,1450.0
548,163665,2124,Match,Exact,25.0,25.0,92300.0,2004.0,4000.0,400.0,810,4400,April-21; May-21; June-21; July-21,7/12/2021,189.23,11500.0,0.0,0.0,11689.23
549,163666,2121,Match,Non_Exact,25.0,25.0,100500.0,5005.0,2984.0,0.0,3500,2984,August-21; September-21; November-21,7/6/2021,0.0,2984.0,0.0,0.0,2984.0
550,163668,2119,Match,Non_Exact,25.0,25.0,90100.0,4004.0,7700.0,542.67,4000,8242.67,July-21; August-21; September-21; October-21,6/30/2021,700.0,14300.0,0.0,0.0,15000.0
551,163669,2121,Match,Non_Exact,25.0,25.0,92400.0,1004.0,2965.0,0.0,4000,2965,0,7/8/2021,0.0,2965.0,0.0,0.0,2965.0
552,163671,2124,Match,Non_Exact,25.0,25.0,82100.0,3004.0,0.0,0.0,2000,0,July-21; August-21; September-21,8/12/2021,0.0,2424.72,0.0,0.0,2424.72
553,163672,2136,Match,Non_Exact,25.0,25.0,82100.0,3000.0,1700.0,1800.0,1700,3500,0,7/15/2021,0.0,2821.63,0.0,0.0,2821.63
554,163674,2128,Match,Non_Exact,25.0,25.0,100500.0,5011.0,0.0,0.0,0,0,0,7/8/2021,0.0,6200.0,0.0,0.0,6200.0
555,163675,2136,Match,Exact,25.0,25.0,140105.0,2006.0,122.98,200.0,1600,322.98,November-20; July-21; August-21,8/12/2021,0.0,0.0,191.69,0.0,191.69
556,163676,2128,Match,Non_Exact,25.0,25.0,140300.0,2008.0,600.0,179.92,5090,779.92,July-21; August-21; September-21; October-21,7/15/2021,0.0,4300.0,0.0,0.0,4300.0
557,163678,2121,Match,Non_Exact,25.0,25.0,50400.0,2004.0,0.0,1100.0,2468,1100,0,7/7/2021,1358.81,0.0,0.0,0.0,1358.81
558,163679,2125,Match,Non_Exact,25.0,25.0,10802.0,3002.0,4700.0,505.35,1148.1,5205.35,August-21; September-21; October-21,7/8/2021,505.35,11800.0,0.0,0.0,12305.35
559,163680,2128,Match,Non_Exact,25.0,25.0,91900.0,3000.0,5999.4,0.0,2253.04,5999.4,July-21; August-21; September-21; October-21,7/7/2021,0.0,4500.0,5999.4,0.0,14999.4
560,163681,2119,Match,Non_Exact,25.0,25.0,90700.0,4012.0,1218.41,1959.02,0,3177.43,July-21; August-21; September-21; October-21; November-21; December-21,7/15/2021,0.0,3375.0,0.0,0.0,3375.0
561,163682,2125,Match,Non_Exact,25.0,25.0,50101.0,2001.0,0.0,0.0,2500,0,August-21; September-21; October-21,0,0.0,2604.0,0.0,0.0,5208.0
562,163683,2128,Match,Non_Exact,25.0,25.0,81302.0,2005.0,0.0,64.0,2289.31,64,August-20; September-20; October-20; November-20; December-20,7/15/2021,64.2,2319.0,0.0,0.0,2383.2
563,163684,2136,Match,Non_Exact,25.0,25.0,140201.0,2018.0,2000.0,6000.0,1974,8000,July-21; August-21; September-21; October-21,0,1500.0,7999.0,1.0,0.0,9500.0
564,163685,2124,Match,Non_Exact,25.0,25.0,51200.0,3000.0,3130.0,0.0,300,3130,July-21; August-21; September-21; October-21,7/12/2021,0.0,5830.0,0.0,0.0,5830.0
565,163688,2119,Match,Non_Exact,25.0,25.0,90100.0,1001.0,600.0,600.0,834,1200,March-21; April-21; May-21; June-21,7/19/2021,0.0,666.0,561.68,0.0,6330.45
566,163690,2120,Match,Non_Exact,25.0,25.0,90300.0,1005.0,3195.0,0.0,2855.2,3195,August-21; September-21; October-21,7/19/2021,0.0,9570.0,0.0,0.0,9570.0
567,163691,2215,Match,Non_Exact,25.0,25.0,80500.0,1006.0,1611.0,0.0,0,1611,July-21; August-21; September-21; October-21,7/14/2021,0.0,5516.0,1.0,0.0,9423.0
568,163692,2119,Match,Non_Exact,25.0,25.0,701.0,4001.0,0.0,0.0,1148.1,0,August-21; September-21; October-21,7/14/2021,0.0,999.0,0.0,0.0,1998.0
569,163693,2121,Match,Non_Exact,25.0,25.0,10204.0,1001.0,0.0,0.0,2894,0,August-21; September-21; October-21,7/19/2021,0.0,4995.0,0.0,0.0,9990.0
570,163696,2134,Match,Non_Exact,25.0,25.0,91900.0,3003.0,8611.4,4352.12,3918,12963.52,August-21; September-21; October-21,7/19/2021,1500.0,12403.4,0.0,0.0,13903.4
571,163697,2125,Match,Non_Exact,25.0,25.0,140202.0,4010.0,0.0,3394.24,1754.4,3394.24,0,7/19/2021,1500.0,0.0,0.0,0.0,1500.0
572,163698,2136,Match,Non_Exact,25.0,25.0,701.0,1002.0,0.0,0.0,2300,0,September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21,8/12/2021,0.0,6600.0,0.0,0.0,6600.0
573,163699,2119,Match,Non_Exact,25.0,25.0,140106.0,1001.0,5184.32,0.0,1055,5184.32,March-20; April-20; May-20; June-20; July-20; August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21,8/20/2021,0.0,8854.32,7382.32,0.0,16236.64
574,163700,2136,No_Match,0,0.0,0.0,140102.0,2001.0,0.0,480.0,3200,480,August-21; September-21; October-21,7/19/2021,389.19,4476.0,0.0,0.0,9656.19
575,163703,2136,Match,Non_Exact,25.0,25.0,91600.0,1003.0,0.0,1684.74,4000,1684.74,August-21; September-21; October-21; November-21; December-21,0,423.49,0.0,0.0,0.0,13023.49
576,163704,2124,Match,Exact,25.0,25.0,100400.0,1005.0,0.0,0.0,824,0,July-21; August-21; September-21; October-21; November-21,8/12/2021,0.0,0.0,2300.0,0.0,2300.0
577,163712,2130,Match,Non_Exact,25.0,25.0,81500.0,2002.0,6000.0,0.0,2400,6000,June-20; March-21; March-21; April-21,6/12/2021,0.0,14510.0,0.0,0.0,14510.0
578,163713,2467,No_Match,0,0.0,0.0,130101.0,1009.0,7200.0,0.0,3148,7200,August-20; September-20; October-20; November-20; December-20,0,417.87,4881.0,5264.0,0.0,10562.87
579,163714,2128,Match,Non_Exact,25.0,25.0,110105.0,1014.0,2700.0,0.0,2200,2700,January-21; February-21; March-21; April-21; May-21; June-21; July-21,4/21/2021,0.0,0.0,5963.0,0.0,5963.0
580,163715,2121,Match,Non_Exact,25.0,25.0,90400.0,2010.0,6000.0,0.0,1485,6000,January-21; February-21; March-21; April-21; May-21,5/21/2021,0.0,0.0,10000.0,0.0,15000.0
581,163716,2118,Match,Non_Exact,25.0,25.0,50600.0,2001.0,1650.0,0.0,3626,1650,April-21; May-21; June-21; July-21,4/21/2021,0.0,0.0,2177.0,0.0,2177.0
582,163720,2131,Match,Non_Exact,25.0,25.0,140202.0,4001.0,8900.0,0.0,1200,8900,July-21; August-21; September-21,6/22/2021,0.0,0.0,3117.0,0.0,3117.0
583,163721,2124,Match,Non_Exact,25.0,25.0,140107.0,1019.0,4200.0,0.0,5200,4200,January-21; February-21; March-21,4/6/2021,0.0,0.0,7470.0,0.0,7470.0
584,163722,2128,Match,Non_Exact,25.0,25.0,70402.0,1007.0,6100.0,0.0,2300,6100,December-20; January-21; February-21; March-21,4/5/2021,0.0,0.0,9943.0,0.0,9943.0
585,163723,2210,Match,Non_Exact,25.0,25.0,100800.0,6004.0,4400.0,0.0,300,4400,December-20; January-21; February-21; March-21,4/5/2021,0.0,0.0,4400.0,0.0,4400.0
586,163724,2121,Match,Non_Exact,25.0,25.0,50300.0,1010.0,5600.0,0.0,1,5600,January-21; February-21; March-21; April-21; May-21; June-21; July-21,4/12/2021,0.0,0.0,9800.0,0.0,9800.0
587,163725,2119,Match,Non_Exact,25.0,25.0,140300.0,5007.0,5000.0,0.0,2372,5000,January-21; February-21; March-21; April-21; May-21; June-21,4/7/2021,0.0,0.0,5951.0,0.0,5951.0
588,163729,2130,Match,Non_Exact,25.0,25.0,92200.0,4000.0,1000.0,0.0,1600,1000,August-21; September-21; October-21,7/10/2021,0.0,0.0,2957.0,0.0,2957.0
589,163730,2118,Match,Non_Exact,25.0,25.0,81800.0,1000.0,4400.0,0.0,0,4400,June-21; July-21; August-21; September-21,6/4/2021,0.0,0.0,3549.0,0.0,3549.0
590,163731,2136,Match,Non_Exact,25.0,25.0,120301.0,4001.0,7800.0,0.0,0,7800,September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; June-21; July-21,6/17/2021,1500.0,0.0,13500.0,0.0,15000.0
591,163732,2124,No_Match,0,0.0,0.0,71101.0,2003.0,12000.0,0.0,1800,12000,November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21,5/14/2021,0.0,0.0,12449.0,0.0,12449.0
592,163733,2115,Match,Non_Exact,25.0,25.0,140400.0,2015.0,9720.0,0.0,820,9720,August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21,9/2/2021,0.0,0.0,14040.0,0.0,14040.0
593,163735,2124,Match,Non_Exact,25.0,25.0,81001.0,4000.0,7000.0,0.0,3000,7000,December-20; January-21; February-21; March-21,4/6/2021,0.0,0.0,7724.0,0.0,7724.0
594,163736,2128,Match,Non_Exact,25.0,25.0,92000.0,2005.0,1100.0,0.0,1508,1100,January-21; February-21; March-21; April-21,4/11/2021,0.0,0.0,2600.0,0.0,2600.0
595,163738,2128,Match,Exact,25.0,25.0,50200.0,1004.0,4500.0,378.3,1600,4878.3,February-21; March-21; April-21; May-21; June-21; July-21,4/15/2021,378.3,0.0,15000.0,0.0,15378.3
596,163739,2108,No_Match,0,0.0,0.0,70102.0,1002.0,22000.0,0.0,2128,22000,September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21,4/7/2021,0.0,0.0,15000.0,0.0,15000.0
597,163740,2122,Match,Non_Exact,25.0,25.0,50101.0,3001.0,5100.0,0.0,2000,5100,April-20; May-20; June-20; July-20; August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21,4/14/2021,0.0,0.0,6800.0,0.0,6800.0
598,163741,2128,Match,Non_Exact,25.0,25.0,100900.0,4014.0,4800.0,0.0,1206,4800,February-21; March-21; April-21,3/17/2021,0.0,7200.0,0.0,0.0,7200.0
599,163742,2124,Match,Non_Exact,25.0,25.0,91500.0,3000.0,4950.0,0.0,0,4950,August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21,4/7/2021,0.0,0.0,14400.0,0.0,14400.0
600,163743,2128,Match,Exact,25.0,25.0,50101.0,1003.0,9000.0,0.0,0,9000,September-20; October-20; November-20; December-20; January-21; February-21; March-21; May-21; June-21; July-21,4/6/2021,0.0,0.0,15000.0,0.0,15000.0
601,163744,2122,Match,Non_Exact,25.0,25.0,100400.0,1004.0,1100.0,0.0,2427,1100,February-21; March-21; April-21; May-21; June-21,4/7/2021,0.0,0.0,8250.0,0.0,8250.0
602,163747,2128,Match,Non_Exact,25.0,25.0,90100.0,4001.0,2100.0,0.0,1054,2100,December-20; January-21; February-21; March-21; April-21,5/12/2021,0.0,0.0,4200.0,0.0,4200.0
603,163748,2118,Match,Non_Exact,25.0,25.0,80100.0,1051.0,4000.0,0.0,250,4000,0,7/5/2021,0.0,0.0,3955.0,0.0,3955.0
604,163754,2122,No_Match,0,0.0,0.0,91600.0,2005.0,9000.0,0.0,1928,9000,August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21,4/5/2021,0.0,0.0,13500.0,0.0,13500.0
605,163758,2125,Match,Non_Exact,25.0,25.0,100603.0,1009.0,8100.0,651.02,1200,8751.02,June-20; July-20; August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21,4/13/2021,651.02,0.0,10800.0,0.0,11451.02
606,163759,2136,Match,Non_Exact,25.0,25.0,91200.0,2003.0,3900.0,664.14,900,4564.14,December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21,4/7/2021,664.0,0.0,10400.0,0.0,11064.0
607,163760,2127,Match,Non_Exact,25.0,25.0,101001.0,6001.0,6000.0,154.53,1818,6154.53,November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21,4/12/2021,0.0,0.0,10761.0,0.0,10761.0
608,163761,2136,No_Match,0,0.0,0.0,140107.0,1016.0,6000.0,0.0,300,6000,February-21; March-21; April-21; May-21; June-21; July-21,4/22/2021,0.0,0.0,10800.0,0.0,10800.0
609,163762,2121,Match,Non_Exact,25.0,25.0,50300.0,2004.0,3830.0,0.0,0,3830,March-21; April-21; May-21; June-21; July-21,0,665.19,0.0,11867.0,0.0,12532.19
610,163764,2124,Match,Non_Exact,25.0,25.0,90200.0,3001.0,5535.0,0.0,1006,5535,October-20; November-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21; December-21,4/13/2021,0.0,0.0,8428.0,0.0,8428.0
611,163765,2136,Match,Non_Exact,25.0,25.0,50901.0,2006.0,3300.0,109.74,3500,3409.74,January-21; February-21; March-21; April-21; May-21; June-21; July-21,4/13/2021,109.74,0.0,7700.0,0.0,7809.74
612,163767,2126,Match,Non_Exact,25.0,25.0,130406.0,1004.0,4408.0,2254.0,2800,6662,January-21; February-21; March-21; April-21,4/15/2021,1500.0,0.0,3912.0,0.0,5412.0
613,163768,2131,Match,Non_Exact,25.0,25.0,120301.0,3007.0,3869.0,0.0,67000,3869,February-21; March-21; April-21,3/24/2021,0.0,0.0,5735.0,0.0,5735.0
614,163769,2121,Match,Non_Exact,25.0,25.0,101001.0,5001.0,17000.0,0.0,2268,17000,September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21,4/7/2021,0.0,0.0,15000.0,0.0,15000.0
615,163770,2128,Match,Non_Exact,25.0,25.0,110301.0,1008.0,1000.0,0.0,1000,1000,0,9/13/2021,0.0,3028.0,0.0,2778.0,5806.0
616,163772,2128,Match,Exact,25.0,25.0,50300.0,1006.0,14970.0,0.0,4000,14970,November-20; December-20; January-21; February-21; March-21; April-21,4/7/2021,0.0,0.0,14970.0,0.0,14970.0
617,163773,2119,No_Match,0,0.0,0.0,90600.0,1010.0,8000.0,0.0,2000,8000,September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21,4/7/2021,0.0,0.0,14537.0,0.0,14537.0
618,163774,2118,Match,Non_Exact,25.0,25.0,50200.0,4002.0,2900.0,0.0,1400,2900,October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21,4/7/2021,0.0,0.0,5775.0,0.0,5775.0
619,163777,2116,Match,Non_Exact,25.0,25.0,50200.0,2001.0,3000.0,0.0,500,3000,February-21; March-21; April-21; May-21; June-21; July-21; August-21,5/9/2021,0.0,0.0,9687.0,0.0,9687.0
620,163780,2128,Match,Exact,25.0,25.0,50700.0,1003.0,8000.0,0.0,4800,8000,November-20; December-20; January-21; February-21; March-21; April-21,4/11/2021,0.0,0.0,15000.0,0.0,15000.0
621,163782,2128,Match,Non_Exact,25.0,25.0,120201.0,2000.0,4800.0,0.0,508,4800,January-21; February-21; March-21; April-21; May-21,4/8/2021,0.0,0.0,12800.0,0.0,12800.0
622,163783,2121,Match,Non_Exact,25.0,25.0,50700.0,1003.0,5600.0,0.0,2400,5600,February-21; March-21; April-21; May-21; June-21; July-21,4/15/2021,0.0,14749.0,0.0,0.0,14749.0
623,163784,2124,Match,Non_Exact,25.0,25.0,50700.0,1003.0,7200.0,0.0,1600,7200,March-21; April-21; May-21; June-21; July-21; August-21,7/13/2021,0.0,0.0,15000.0,0.0,15000.0
624,163785,2124,Match,Non_Exact,25.0,25.0,90200.0,3001.0,4300.0,0.0,1200,4300,January-21; February-21; March-21; April-21,4/8/2021,0.0,0.0,4100.0,0.0,4100.0
625,163786,2127,Match,Non_Exact,25.0,25.0,92000.0,4005.0,6000.0,0.0,2800,6000,December-20; January-21; February-21; March-21; April-21,4/7/2021,0.0,0.0,8400.0,0.0,8400.0
626,163787,2125,Match,Non_Exact,25.0,25.0,100601.0,4003.0,4500.0,0.0,2500,4500,February-21; March-21; April-21; May-21; June-21; July-21; August-21,5/10/2021,0.0,0.0,9726.0,0.0,9726.0
627,163788,2125,Match,Non_Exact,25.0,25.0,60601.0,1008.0,3800.0,0.0,1356,3800,April-20; May-20,3/19/2021,1500.0,5400.0,0.0,0.0,6900.0
628,163795,2119,Match,Non_Exact,25.0,25.0,140202.0,3016.0,8350.0,0.0,872,8350,December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21,7/29/2021,0.0,0.0,13000.0,0.0,13000.0
629,163796,2129,Tie,0,0.0,0.0,40401.0,1011.0,2097.0,0.0,2569,2097,December-20; January-21; February-21; March-21; April-21,4/20/2021,0.0,0.0,5291.0,0.0,5291.0
630,163797,2128,Match,Non_Exact,25.0,25.0,60604.0,1003.0,16415.0,0.0,2812,16415,December-20; January-21; February-21; March-21; April-21,4/20/2021,0.0,0.0,15000.0,0.0,15000.0
631,163798,2128,No_Match,0,0.0,0.0,51000.0,2009.0,1450.0,0.0,204,1450,March-21; April-21; May-21; June-21; July-21; August-21,5/27/2021,0.0,0.0,8975.0,0.0,8975.0
632,163799,2126,Match,Non_Exact,25.0,25.0,51000.0,1000.0,5100.0,0.0,1800,5100,February-21; March-21; April-21; May-21; June-21; July-21,4/11/2021,0.0,0.0,10200.0,0.0,10200.0
633,163800,2121,Match,Non_Exact,25.0,25.0,101002.0,3012.0,3790.0,214.32,2864,4004.32,March-21; April-21; May-21; June-21; July-21; August-21,5/10/2021,214.32,0.0,3548.68,0.0,3763.0
634,163802,2136,Match,Non_Exact,25.0,25.0,91700.0,3002.0,3400.0,0.0,2500,3400,February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21,7/21/2021,0.0,4800.0,10200.0,0.0,15000.0
635,163805,2125,Match,Non_Exact,25.0,25.0,92300.0,1000.0,2500.0,0.0,1500,2500,April-21; May-21; June-21; August-21,0,0.0,0.0,9577.0,0.0,9577.0
636,163806,2130,Match,Non_Exact,25.0,25.0,140400.0,6000.0,4500.0,0.0,985,4500,January-21; February-21; March-21; April-21,4/14/2021,0.0,6057.0,6056.75,0.0,12113.75
637,163807,2122,Match,Non_Exact,25.0,25.0,81700.0,2002.0,5040.0,0.0,3288,5040,January-21; February-21; March-21; April-21,4/13/2021,0.0,6720.0,0.0,0.0,6720.0
638,163808,2119,Match,Non_Exact,25.0,25.0,90700.0,4012.0,4796.0,0.0,2080,4796,January-21; February-21; March-21; April-21,4/26/2021,0.0,0.0,7662.0,0.0,7662.0
639,163809,2124,Match,Non_Exact,25.0,25.0,120201.0,1001.0,0.0,0.0,587,0,November-20; December-20; January-21; February-21; March-21; April-21; May-21,5/28/2021,0.0,0.0,14359.0,0.0,14359.0
640,163810,2126,Match,Non_Exact,25.0,25.0,90600.0,1002.0,1050.0,0.0,1223,1050,February-21; March-21; April-21; May-21; June-21; July-21,4/15/2021,0.0,0.0,2749.0,0.0,2749.0
641,163812,2124,Tie,0,0.0,0.0,100900.0,2002.0,4400.0,0.0,3296,4400,February-21; March-21; April-21; May-21; June-21; July-21,4/19/2021,0.0,0.0,5783.0,0.0,5783.0
642,163813,2119,Match,Non_Exact,25.0,25.0,101001.0,3005.0,6300.0,0.0,1350,6300,February-21; March-21; April-21; May-21; June-21; July-21,7/10/2021,1500.0,0.0,13500.0,0.0,15000.0
643,163816,2121,Match,Non_Exact,25.0,25.0,50600.0,1000.0,12000.0,0.0,2200,12000,May-21; June-21,0,0.0,0.0,2425.0,0.0,2425.0
644,163818,2121,Match,Exact,25.0,25.0,90300.0,2002.0,5800.0,0.0,2000,5800,January-21; February-21; March-21; April-21; May-21,5/21/2021,0.0,0.0,8500.0,0.0,8500.0
645,163819,2130,Tie,0,0.0,0.0,81200.0,1003.0,4400.0,0.0,1168,4400,December-20; January-21; February-21; March-21; April-21,4/27/2021,0.0,0.0,5500.0,0.0,5500.0
646,163821,2121,Match,Exact,25.0,25.0,82000.0,1001.0,5500.0,0.0,2396,5500,December-20; January-21; February-21; March-21; April-21,4/20/2021,0.0,12464.0,0.0,0.0,12464.0
647,163822,2130,Match,Non_Exact,25.0,25.0,91800.0,3007.0,6600.0,0.0,1796,6600,February-21; March-21; April-21; May-21; June-21; July-21,4/13/2021,0.0,0.0,11787.0,0.0,11787.0
648,163823,2128,Match,Non_Exact,25.0,25.0,701.0,1003.0,3188.0,0.0,4000,3188,January-21; February-21; March-21; April-21; May-21; June-21; July-21,4/22/2021,0.0,7438.0,0.0,0.0,15565.14
649,163824,2121,Match,Non_Exact,25.0,25.0,81200.0,1006.0,3100.0,0.0,0,3100,April-21; May-21; June-21,5/25/2021,0.0,0.0,4650.0,0.0,4650.0
650,163825,2136,Match,Non_Exact,25.0,25.0,51200.0,2001.0,3300.0,1130.63,500,4430.63,January-21; February-21; March-21; April-21; May-21; June-21; July-21,4/15/2021,1067.47,0.0,7700.0,0.0,15367.47
651,163831,2128,Match,Non_Exact,25.0,25.0,704.0,3000.0,8923.0,0.0,828,8923,August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21,5/25/2021,0.0,0.0,11323.0,0.0,11323.0
652,163832,2134,Match,Non_Exact,25.0,25.0,100500.0,1002.0,2800.0,0.0,#Error!,#Error!,March-21; April-21; May-21,5/13/2021,0.0,0.0,15000.0,0.0,15000.0
653,163833,2136,Match,Non_Exact,25.0,25.0,50700.0,1003.0,4000.0,0.0,1600,4000,January-21; February-21; March-21; April-21; May-21; June-21; July-21,4/9/2021,0.0,0.0,7000.0,0.0,7000.0
654,163838,2125,Match,Non_Exact,25.0,25.0,81400.0,4004.0,4000.0,0.0,17,4000,0,6/26/2021,0.0,0.0,5400.0,0.0,5400.0
655,163839,2125,No_Match,0,0.0,0.0,90700.0,4005.0,2644.0,0.0,5000,2644,March-21; April-21; May-21; June-21; July-21; August-21,5/25/2021,0.0,0.0,12743.0,0.0,12743.0
656,163842,2132,Match,Non_Exact,25.0,25.0,91900.0,4003.0,15350.0,0.0,794,15350,April-20; May-20; June-20; July-20; August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21,5/10/2021,0.0,0.0,10200.0,0.0,10200.0
657,163844,2125,Match,Non_Exact,25.0,25.0,100100.0,3009.0,10000.0,0.0,2400,10000,0,0,653.88,0.0,0.0,0.0,653.88
658,163845,2128,Match,Non_Exact,25.0,25.0,61203.0,1024.0,3300.0,0.0,1000,3300,January-21; February-21; March-21; April-21,4/27/2021,0.0,0.0,4211.0,0.0,4211.0
659,163847,2126,Match,Non_Exact,25.0,25.0,91300.0,2002.0,7700.0,0.0,1300,7700,August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21,5/12/2021,0.0,0.0,11961.0,0.0,11961.0
660,163848,2128,No_Match,0,0.0,0.0,51101.0,1007.0,9000.0,0.0,#Error!,#Error!,October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21,4/15/2021,0.0,0.0,15000.0,0.0,15000.0
661,163850,2125,Match,Exact,25.0,25.0,91400.0,1001.0,5468.0,771.52,3504,6239.52,March-21; April-21; May-21,5/28/2021,1078.56,0.0,5328.0,0.0,6406.56
662,163851,2125,No_Match,0,0.0,0.0,90700.0,4005.0,3997.0,0.0,4559,3997,November-20; December-20; January-21; February-21; March-21; April-21,4/15/2021,0.0,2984.0,6070.0,0.0,9054.0
663,163852,2121,Match,Non_Exact,25.0,25.0,140105.0,2008.0,10200.0,0.0,489,10200,November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21,4/14/2021,0.0,0.0,14240.0,0.0,14240.0
664,163853,2136,Match,Exact,25.0,25.0,140201.0,1007.0,6200.0,0.0,3376,6200,October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21,5/12/2021,0.0,0.0,9982.0,0.0,9982.0
665,163854,2121,Match,Exact,25.0,25.0,82100.0,3002.0,5000.0,0.0,1580,5000,March-21; April-21; May-21; June-21; July-21,4/19/2021,0.0,0.0,11137.0,0.0,11137.0
666,163856,2127,Match,Non_Exact,25.0,25.0,91900.0,1003.0,7149.0,0.0,0,7149,February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21,8/3/2021,0.0,4950.0,9900.0,0.0,14850.0
